,Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
3171,2,152000.0,Бизнес,Новостройки,3,106.0,3,6,0,0,1,1,1,1,1,1,0
3172,2,51500.0,Бизнес,Вторичный рынок,1,46.0,1,4,0,0,1,1,1,1,1,1,0
3173,2,65000.0,Бизнес,Вторичный рынок,2,64.0,7,9,1,0,1,1,1,1,1,1,0
3174,0,51000.0,Бизнес,Вторичный рынок,3,70.0,4,5,0,0,1,1,1,1,1,1,0
3175,0,39500.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
3176,0,45500.0,Бизнес,Вторичный рынок,2,60.0,5,5,1,1,1,1,1,1,1,1,0
3177,2,62000.0,Бизнес,Вторичный рынок,3,72.0,6,9,0,0,0,0,0,0,0,0,0
3178,0,52500.0,Бизнес,Вторичный рынок,2,52.0,1,4,1,0,1,1,1,1,1,1,0
3179,0,46000.0,Бизнес,Вторичный рынок,3,45.0,1,4,1,0,1,1,1,1,1,1,0
3180,1,28000.0,Бизнес,Вторичный рынок,1,36.0,1,4,0,0,1,1,1,1,1,1,0
3181,2,180000.0,Бизнес,Вторичный рынок,4,180.0,2,9,1,1,1,1,1,1,1,1,0
3182,2,60000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,1,1,1,1,1,1,0
3183,1,35500.0,Бизнес,Вторичный рынок,1,30.0,3,5,1,0,0,0,0,0,0,0,0
3184,0,56000.0,Бизнес,Вторичный рынок,3,75.0,9,9,1,0,1,1,1,1,1,1,0
3185,1,81000.0,Бизнес,Вторичный рынок,2,73.0,8,18,1,0,0,1,1,1,1,1,0
3186,0,43000.0,Бизнес,Вторичный рынок,2,46.0,3,4,1,0,1,1,1,1,1,1,0
3187,1,72000.0,Бизнес,Вторичный рынок,3,70.0,5,9,1,1,1,1,1,1,1,1,0
3188,1,43350.0,Бизнес,Вторичный рынок,2,48.0,3,5,1,1,1,1,1,1,1,1,0
3189,0,52000.0,Бизнес,Вторичный рынок,3,65.0,4,4,1,1,1,1,1,1,1,1,0
3190,1,33500.0,Бизнес,Вторичный рынок,1,44.0,1,5,0,0,1,1,1,1,1,1,0
3191,2,91000.0,Бизнес,Вторичный рынок,2,63.0,2,9,1,0,1,1,1,1,1,1,0
3192,0,38000.0,Бизнес,Вторичный рынок,1,28.0,1,4,1,1,1,1,1,1,1,1,0
3193,0,34500.0,Бизнес,Вторичный рынок,2,50.0,5,5,0,0,1,1,1,1,1,1,0
3194,0,38999.0,Бизнес,Вторичный рынок,2,54.0,5,5,0,0,0,0,0,0,0,0,0
3195,2,90000.0,Бизнес,Вторичный рынок,4,140.0,7,7,1,1,0,0,0,0,0,0,0
3196,0,55000.0,Бизнес,Вторичный рынок,4,80.0,4,5,0,0,1,1,1,1,1,1,0
3197,2,32500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
3198,0,41000.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
3199,1,34000.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,0,0,0,0,0,0,0,0
3200,0,44000.0,Бизнес,Вторичный рынок,4,70.0,4,4,1,0,1,1,1,1,1,1,0
3201,0,44500.0,Бизнес,Вторичный рынок,3,65.0,4,4,1,0,1,1,1,1,1,1,0
3202,1,47000.0,Бизнес,Вторичный рынок,2,55.0,3,4,0,0,0,0,0,0,0,0,0
3203,1,45000.0,Бизнес,Вторичный рынок,2,52.0,3,4,0,0,1,1,1,1,1,1,0
3204,1,37999.0,Бизнес,Вторичный рынок,1,38.0,2,4,0,0,1,1,1,1,1,1,0
3205,1,28900.0,Бизнес,Вторичный рынок,1,38.0,2,4,0,0,1,1,1,1,1,1,0
3206,1,45000.0,Частное лицо,Вторичный рынок,3,82.0,1,9,1,1,1,1,1,0,1,1,0
3207,1,53000.0,Бизнес,Вторичный рынок,3,65.0,3,4,1,0,0,0,0,0,0,0,0
3208,0,38500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
3209,2,43000.0,Бизнес,Вторичный рынок,2,56.0,5,5,0,0,1,1,1,1,1,0,0
3210,0,42500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
3211,2,60000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,1,1,1,1,1,1,0
3212,2,33000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,1,1,1,1,1,0
3213,2,60000.0,Бизнес,Вторичный рынок,2,70.0,5,12,1,0,1,1,1,1,1,1,0
3214,0,60500.0,Бизнес,Вторичный рынок,2,52.0,1,5,1,0,1,1,1,1,1,1,0
3215,0,35500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
3216,0,50000.0,Частное лицо,Вторичный рынок,4,92.0,4,5,0,0,1,1,1,1,1,1,0
3217,0,61000.0,Бизнес,Вторичный рынок,4,78.0,1,5,1,0,1,1,1,1,1,1,0
3218,1,67999.0,Бизнес,Вторичный рынок,5,113.0,5,5,0,0,1,1,1,1,1,1,0
3219,0,37000.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
3220,0,29500.0,Бизнес,Вторичный рынок,1,333.0,4,4,0,0,1,1,1,1,1,1,0
3221,0,65000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,0,1,1,1,1,1,1,0
3222,1,32500.0,Бизнес,Вторичный рынок,1,33.0,5,5,1,1,1,1,1,1,1,1,0
3223,0,54000.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
3224,2,42000.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
3225,2,33500.0,Бизнес,Новостройки,1,43.0,6,10,0,0,1,1,1,1,1,1,0
3226,0,38500.0,Бизнес,Вторичный рынок,2,40.0,4,5,1,0,1,1,1,1,1,1,0
3227,2,107000.0,Бизнес,Вторичный рынок,4,125.0,7,9,1,0,1,1,1,1,1,1,0
3228,2,51000.0,Бизнес,Вторичный рынок,1,40.0,4,4,1,0,1,1,1,1,1,1,0
3229,1,32999.0,Бизнес,Вторичный рынок,1,39.0,1,5,0,0,1,1,1,1,1,1,0
3230,0,39700.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
3231,0,45500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
3232,0,61000.0,Бизнес,Вторичный рынок,4,83.0,4,4,1,0,1,1,1,1,1,1,0
3233,1,55000.0,Бизнес,Вторичный рынок,2,64.0,2,9,0,0,1,1,1,1,1,1,0
3234,2,40000.0,Бизнес,Вторичный рынок,2,65.0,5,5,0,0,0,0,0,0,0,0,0
3235,0,46000.0,Бизнес,Вторичный рынок,2,60.0,7,9,0,0,1,1,1,1,1,1,0
3236,1,39250.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,1,1,1,1,1,1,0
3237,0,43500.0,Бизнес,Вторичный рынок,2,56.0,2,5,0,0,1,1,1,1,1,1,0
3238,0,48200.0,Бизнес,Вторичный рынок,3,74.0,4,5,0,0,0,0,0,0,0,0,0
3239,0,37500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
3240,1,45999.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,1,1,1,1,1,1,0
3241,1,42500.0,Бизнес,Вторичный рынок,2,40.0,5,5,0,0,1,1,1,1,1,1,0
3242,2,160000.0,Бизнес,Новостройки,4,187.0,6,9,0,0,0,0,0,0,0,0,0
3243,0,43500.0,Бизнес,Вторичный рынок,3,65.0,4,4,1,0,1,1,1,1,1,1,0
3244,0,65000.0,Бизнес,Вторичный рынок,3,70.0,2,4,1,0,1,1,1,1,1,1,0
3245,2,45000.0,Частное лицо,Новостройки,1,52.0,8,10,0,0,1,1,0,1,0,1,0
3246,0,29500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
3247,0,35500.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
3248,1,46000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,1,1,1,1,1,1,1,0
3249,0,55000.0,Бизнес,Вторичный рынок,3,78.0,4,5,1,0,0,0,0,0,0,0,0
3250,0,36000.0,Бизнес,Вторичный рынок,2,40.0,2,5,0,0,1,1,1,1,1,1,0
3251,0,40000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
3252,1,38000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
3253,0,46000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
3254,0,37500.0,Бизнес,Вторичный рынок,2,55.0,4,4,0,0,1,1,1,1,1,1,0
3255,0,32800.0,Бизнес,Вторичный рынок,1,32.0,3,4,0,0,1,1,1,1,1,1,0
3256,2,35000.0,Бизнес,Вторичный рынок,1,38.0,2,4,0,0,1,1,1,1,1,1,0
3257,1,56400.0,Бизнес,Вторичный рынок,3,72.0,2,5,0,0,1,1,1,1,1,1,0
3258,1,59000.0,Бизнес,Вторичный рынок,3,85.0,5,9,0,0,1,1,1,1,1,1,0
3259,1,51000.0,Бизнес,Вторичный рынок,2,62.0,2,9,0,0,1,1,1,1,1,1,0
3260,1,100000.0,Частное лицо,Вторичный рынок,5,110.0,8,9,1,1,1,1,1,1,1,1,0
3261,0,39500.0,Бизнес,Вторичный рынок,2,2.0,2,4,1,0,1,1,1,1,1,1,0
3262,0,67000.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,0,0,0,0,0,0,0,0
3263,2,51000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,1,1,1,1,1,1,0
3264,0,46000.0,Бизнес,Вторичный рынок,3,70.0,1,4,0,0,1,1,1,1,1,1,0
3265,0,44000.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,1,1,1,1,1,1,0
3266,0,52500.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,0,0,0,0,0,0,0,0
3268,2,62000.0,Бизнес,Вторичный рынок,3,63.4,4,4,1,0,1,1,1,1,1,1,0
3269,1,54500.0,Бизнес,Вторичный рынок,3,72.0,3,9,0,0,1,1,1,1,1,1,0
3270,1,29999.0,Бизнес,Вторичный рынок,1,38.0,2,5,0,0,1,1,1,1,1,1,0
3271,2,51000.0,Бизнес,Вторичный рынок,1,40.0,4,4,1,1,1,1,1,1,1,1,0
3272,0,33500.0,Бизнес,Вторичный рынок,1,42.0,3,4,1,0,0,0,0,0,0,0,0
3273,0,29500.0,Бизнес,Вторичный рынок,1,25.0,1,4,1,0,1,1,1,1,1,1,0
3274,0,53000.0,Бизнес,Вторичный рынок,3,65.0,2,4,1,1,1,1,1,1,1,1,0
3275,0,50000.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
3276,0,38999.0,Бизнес,Вторичный рынок,2,54.0,5,5,0,0,0,0,0,0,0,0,0
3277,1,45500.0,Бизнес,Вторичный рынок,1,28.0,3,5,1,1,1,1,1,1,1,1,0
3278,0,46000.0,Бизнес,Вторичный рынок,3,60.0,2,4,0,0,1,1,1,1,1,1,0
3279,1,68000.0,Бизнес,Вторичный рынок,4,105.0,1,4,0,0,0,0,0,0,0,0,0
3280,0,42500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
3281,0,37500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
3282,0,100000.0,Бизнес,Вторичный рынок,4,85.0,2,4,1,1,1,1,1,1,1,1,0
3283,1,65000.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,1,1,1,1,1,1,1,0
3284,0,46500.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,0,0,0,0,0,0,0
3285,0,52500.0,Бизнес,Вторичный рынок,2,52.0,1,4,1,0,1,1,1,1,1,1,0
3286,0,71000.0,Бизнес,Вторичный рынок,4,78.0,3,4,0,0,1,1,1,1,1,1,0
3287,1,66000.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,1,1,1,1,1,1,0
3288,0,30500.0,Бизнес,Вторичный рынок,1,38.0,4,4,1,0,1,1,1,1,1,1,0
3289,0,32000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,1,1,1,1,1,1,0
3290,1,33500.0,Бизнес,Вторичный рынок,1,38.0,1,4,0,0,1,1,1,1,1,1,0
3291,0,43000.0,Бизнес,Вторичный рынок,2,60.0,7,9,0,0,1,1,1,1,1,1,0
3292,2,145000.0,Бизнес,Новостройки,3,106.0,4,8,0,0,1,1,1,1,1,1,0
3293,2,105000.0,Бизнес,Вторичный рынок,4,100.0,6,9,1,1,1,1,1,1,1,1,0
3294,0,39100.0,Бизнес,Вторичный рынок,2,54.0,5,5,0,0,1,1,1,1,1,1,0
3295,0,42500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
3296,0,67000.0,Бизнес,Вторичный рынок,3,68.0,3,4,0,0,1,1,1,1,1,1,0
3297,1,45350.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,1,1,1,1,1,1,0
3298,0,77000.0,Бизнес,Вторичный рынок,3,75.0,3,5,1,0,1,1,1,1,1,1,0
3299,1,49500.0,Бизнес,Вторичный рынок,3,60.0,3,4,1,1,1,1,1,1,1,1,0
3300,1,72000.0,Бизнес,Вторичный рынок,2,55.0,3,4,1,0,1,1,1,1,1,1,0
3301,0,49500.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
3302,1,38500.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,1,1,0,1,1,1,0
3303,0,31500.0,Бизнес,Вторичный рынок,1,33.0,4,4,1,0,1,1,1,1,1,1,0
3304,0,28500.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
3305,0,44000.0,Бизнес,Вторичный рынок,4,70.0,4,4,0,0,1,1,1,1,1,1,0
3306,0,42000.0,Бизнес,Вторичный рынок,2,58.0,6,9,0,0,0,0,0,0,0,0,0
3307,0,48500.0,Бизнес,Вторичный рынок,3,67.0,3,4,0,0,0,0,0,0,0,0,0
3308,0,31000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,1,1,1,1,1,0
3309,1,70000.0,Бизнес,Вторичный рынок,2,55.0,2,5,1,0,1,1,1,1,1,1,0
3310,0,38000.0,Бизнес,Вторичный рынок,2,58.0,4,4,0,0,1,1,1,1,1,1,0
3311,0,50000.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,1,1,1,1,1,1,1,0
3312,0,60500.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
3313,0,62000.0,Бизнес,Вторичный рынок,4,74.0,2,5,1,0,1,1,1,1,1,1,0
3314,0,40500.0,Бизнес,Вторичный рынок,2,60.0,5,5,1,0,1,1,1,1,1,1,0
3315,2,29000.0,Бизнес,Вторичный рынок,1,28.0,4,4,0,0,1,1,1,1,1,1,0
3316,0,46500.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
3317,2,61000.0,Бизнес,Вторичный рынок,3,98.0,6,9,0,0,1,1,1,1,1,1,0
3318,2,52000.0,Бизнес,Вторичный рынок,3,72.0,9,9,0,0,0,0,0,0,0,0,0
3319,0,34000.0,Бизнес,Вторичный рынок,1,25.0,4,4,1,0,1,1,1,1,1,1,0
3320,1,45000.0,Частное лицо,Вторичный рынок,3,76.0,4,4,1,0,1,1,1,1,1,1,0
3321,2,75000.0,Бизнес,Вторичный рынок,4,98.0,1,5,0,0,0,0,0,0,0,0,0
3322,0,44500.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,1,1,1,1,1,1,0
3323,0,39000.0,Бизнес,Вторичный рынок,1,29.0,1,4,1,1,1,1,1,1,1,1,0
3324,1,89999.0,Бизнес,Новостройки,5,140.0,5,8,0,0,1,1,1,1,1,1,0
3325,1,187000.0,Бизнес,Новостройки,4,127.0,4,4,1,0,0,0,0,1,1,0,0
3326,1,100000.0,Бизнес,Вторичный рынок,2,80.0,2,4,0,0,0,0,0,0,0,0,0
3327,0,47000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,0,0,0,0,0,0,0
3328,1,80000.0,Бизнес,Новостройки,3,83.0,3,8,1,1,1,1,1,1,1,1,0
3329,0,40000.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
3330,0,28000.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
3331,1,31500.0,Бизнес,Вторичный рынок,2,46.0,4,4,0,0,0,1,0,1,1,1,0
3332,2,106000.0,Бизнес,Новостройки,3,78.0,1,8,1,1,1,1,1,1,1,1,0
3333,2,52000.0,Частное лицо,Вторичный рынок,2,60.0,3,16,1,1,1,1,1,1,1,1,0
3334,0,45350.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
3335,0,38000.0,Частное лицо,Новостройки,2,50.0,7,7,0,0,1,1,1,1,1,1,0
3336,2,138000.0,Бизнес,Новостройки,3,80.0,2,6,1,0,1,1,1,1,1,0,0
3337,2,65000.0,Частное лицо,Новостройки,4,70.0,9,9,0,0,1,1,1,1,1,1,0
3338,1,130000.0,Бизнес,Новостройки,1,50.0,17,25,1,1,1,1,1,1,1,1,0
3339,1,29900.0,Бизнес,Вторичный рынок,1,44.0,3,5,1,0,0,0,0,0,0,0,0
3340,0,32000.0,Бизнес,Вторичный рынок,1,42.0,3,5,0,0,1,1,1,1,1,1,0
3341,0,31900.0,Частное лицо,Вторичный рынок,2,62.08,7,9,0,0,1,1,1,1,1,1,0
3342,1,15000.0,Частное лицо,Вторичный рынок,1,20.0,3,4,0,1,1,1,1,1,1,1,0
3343,0,36500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
3344,0,45000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,0,0,0,0
3345,0,49000.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,0,0,0,0,0,0,0
3346,0,47500.0,Бизнес,Вторичный рынок,3,68.0,3,4,1,0,1,1,1,1,1,1,0
3347,0,31000.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,1,1,1,1,1,1,0
3348,1,31000.0,Бизнес,Вторичный рынок,1,42.0,2,9,1,1,1,1,1,1,1,1,0
3349,0,45000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
3350,0,39300.0,Бизнес,Вторичный рынок,2,50.0,8,9,0,0,1,1,1,1,1,1,0
3351,1,51000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,1,1,1,1,1,1,0
3352,1,55000.0,Бизнес,Вторичный рынок,4,85.0,5,5,0,0,1,1,1,1,1,1,0
3353,0,187000.0,Бизнес,Новостройки,3,110.0,2,8,0,0,1,1,1,1,0,1,0
3354,2,61000.0,Бизнес,Вторичный рынок,3,66.0,4,5,1,0,0,0,0,0,0,0,0
3355,0,38500.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
3356,2,62000.0,Бизнес,Вторичный рынок,3,64.0,4,4,0,0,1,1,1,1,1,1,0
3357,2,190000.0,Бизнес,Новостройки,8,300.0,8,9,0,0,1,1,1,1,1,1,0
3358,0,52000.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,0,0,0,0,0,0,0
3359,0,125000.0,Частное лицо,Вторичный рынок,3,94.85,3,7,1,1,1,1,1,1,1,1,0
3360,0,49900.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,1,1,1,0
3361,1,109999.0,Бизнес,Новостройки,4,107.0,5,8,1,0,1,1,1,1,1,1,0
3362,2,131000.0,Бизнес,Новостройки,5,150.0,1,9,1,1,1,1,1,1,1,1,0
3363,0,46950.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,0,0,0,0,0,0,0,0
3364,1,120999.0,Бизнес,Новостройки,4,128.0,6,9,1,0,1,1,1,1,1,1,0
3365,1,86000.0,Бизнес,Вторичный рынок,5,130.0,1,5,0,0,1,1,1,1,1,1,0
3366,0,44555.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,0,0,0,0,0,0,0
3367,1,55000.0,Бизнес,Вторичный рынок,3,72.0,2,4,1,1,1,1,1,1,1,1,0
3368,1,75000.0,Бизнес,Новостройки,3,73.0,1,9,1,1,1,1,1,1,1,1,0
3369,1,36500.0,Бизнес,Новостройки,1,47.0,2,8,0,0,0,0,0,0,0,0,0
3370,1,41500.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,1,1,1,1,1,1,0
3371,0,36500.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,0,1,1,1,1,1,1,0
3372,0,31000.0,Бизнес,Вторичный рынок,1,35.0,4,4,0,0,1,1,1,1,1,1,0
3373,0,43500.0,Бизнес,Вторичный рынок,2,48.0,3,4,1,0,1,1,1,1,1,1,0
3374,2,37700.0,Частное лицо,Вторичный рынок,2,41.8,4,4,0,0,0,0,0,0,0,0,0
3375,1,46000.0,Бизнес,Вторичный рынок,3,92.0,10,12,0,0,0,0,0,0,0,0,0
3376,2,34000.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,1,1,1,1,1,1,0
3377,2,46500.0,Бизнес,Новостройки,3,75.0,2,5,0,0,1,1,1,1,1,1,0
3378,0,28000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,0,0,0,0,0,0,0
3379,1,64000.0,Бизнес,Вторичный рынок,4,100.0,3,5,0,0,1,1,1,1,1,1,0
3380,0,33999.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,0,0,0,0,0,0,0,0
3381,0,49000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,0,0,0,0,0,0,0,0
3382,0,39500.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
3383,0,30500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
3384,1,106999.0,Бизнес,Новостройки,2,72.0,5,15,1,1,1,1,1,1,1,1,0
3385,2,145000.0,Бизнес,Новостройки,3,91.0,4,8,1,0,0,0,0,0,0,0,0
3386,0,35000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
3387,0,27500.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,0,0,0,0,0,0,0
3388,1,65000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
3389,1,22500.0,Бизнес,Вторичный рынок,2,43.0,2,4,1,0,1,1,1,1,1,1,0
3390,0,42500.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,0,0,0,0,0,0,0
3391,1,82000.0,Бизнес,Вторичный рынок,5,125.0,2,5,0,0,1,1,1,1,1,1,0
3392,0,42300.0,Бизнес,Вторичный рынок,2,43.0,3,4,1,1,1,1,1,1,1,1,0
3393,0,45350.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
3394,0,53500.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,1,1,1,1,1,1,1,0
3395,0,30999.0,Бизнес,Вторичный рынок,1,36.0,4,5,1,0,0,0,0,0,0,0,0
3396,0,59950.0,Бизнес,Вторичный рынок,2,60.0,1,4,1,0,0,0,0,0,0,0,0
3397,0,38000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,1,1,1,1,1,1,0
3398,2,85000.0,Частное лицо,Вторичный рынок,4,98.0,4,9,1,0,1,1,1,0,1,1,0
3399,0,49500.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,0,0,0,0,0,0,0
3400,0,64000.0,Бизнес,Новостройки,4,126.0,4,6,0,0,1,1,1,1,1,1,0
3401,0,43450.0,Бизнес,Вторичный рынок,2,53.0,3,4,1,0,0,0,0,0,0,0,0
3402,2,85000.0,Бизнес,Новостройки,3,80.0,4,9,1,0,0,0,0,0,0,0,0
3403,0,34000.0,Бизнес,Вторичный рынок,1,33.0,1,4,0,0,1,1,1,1,1,1,0
3404,1,140400.0,Бизнес,Новостройки,4,117.0,2,8,0,0,0,0,0,0,0,0,0
3405,0,33500.0,Бизнес,Вторичный рынок,1,30.0,1,4,1,0,0,0,0,0,0,0,0
3406,0,43000.0,Бизнес,Вторичный рынок,2,50.0,2,2,0,0,1,1,1,1,1,1,0
3407,2,53000.0,Бизнес,Вторичный рынок,2,67.0,3,16,1,1,1,1,1,1,1,1,0
3408,0,31000.0,Бизнес,Вторичный рынок,1,42.0,2,5,0,0,1,1,1,1,1,1,0
3409,1,35600.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
3410,2,71000.0,Бизнес,Вторичный рынок,3,67.0,4,4,0,0,1,1,1,1,1,1,0
3411,0,18500.0,Бизнес,Вторичный рынок,1,32.0,1,1,0,0,0,0,0,0,0,0,0
3412,0,41300.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,0,1,1,1,1,1,0
3413,0,42500.0,Бизнес,Вторичный рынок,2,60.0,6,9,1,0,1,1,1,1,1,1,0
3414,0,65000.0,Бизнес,Вторичный рынок,3,70.0,1,4,1,0,0,0,0,0,0,0,0
3415,2,70000.0,Бизнес,Вторичный рынок,3,75.0,6,9,1,1,1,1,1,1,1,1,0
3416,1,56000.0,Бизнес,Вторичный рынок,2,53.0,2,4,0,0,1,1,1,1,1,1,0
3417,1,39500.0,Бизнес,Новостройки,2,60.0,8,4,0,0,0,0,0,0,0,0,0
3418,1,64000.0,Бизнес,Вторичный рынок,3,80.0,2,4,0,0,1,1,1,1,1,1,0
3419,2,45000.0,Бизнес,Новостройки,2,54.0,8,10,0,0,1,1,1,1,1,1,0
3420,0,45000.0,Бизнес,Вторичный рынок,2,45.0,3,5,1,0,1,1,1,1,1,1,0
3421,1,59000.0,Частное лицо,Вторичный рынок,3,62.0,6,9,0,0,0,0,0,0,0,0,0
3422,1,34900.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,1,0,0,0,0,0,0,0
3423,0,42501.0,Бизнес,Вторичный рынок,2,49.0,4,5,0,0,1,1,1,1,1,1,0
3424,0,26700.0,Бизнес,Вторичный рынок,1,27.0,1,4,1,0,1,1,1,1,1,1,0
3425,0,41500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,0,1,1,1,1,1,0
3426,2,118000.0,Бизнес,Новостройки,6,270.0,9,10,0,0,1,1,1,1,1,1,0
