Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
2,58000.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,0,1,1,1,1,1,1,0
0,28000.0,Бизнес,Вторичный рынок,1,28.0,1,4,1,0,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,0,1,1,1,1,1,1,0
1,28500.0,Бизнес,Вторичный рынок,1,42.0,4,5,0,0,1,1,1,1,1,1,0
1,48000.0,Бизнес,Новостройки,2,74.0,5,5,1,0,1,1,1,1,1,1,0
1,210000.0,Бизнес,Новостройки,4,140.0,3,9,1,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,1,1,1,1,1,1,0
1,29705.0,Бизнес,Новостройки,2,45.7,6,7,0,0,0,0,0,0,0,0,0
2,120000.0,Бизнес,Вторичный рынок,4,100.0,5,9,1,0,1,1,1,1,1,1,0
0,45000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
1,67000.0,Бизнес,Новостройки,3,80.0,2,8,0,0,1,1,1,1,1,1,0
1,39400.0,Бизнес,Вторичный рынок,2,55.0,3,4,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,54.0,4,4,1,0,1,1,1,1,1,1,0
0,61000.0,Бизнес,Вторичный рынок,3,70.0,3,5,1,1,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,1,1,1,1,1,1,0
2,45000.0,Бизнес,Вторичный рынок,1,50.0,9,12,0,0,1,1,1,1,1,1,0
0,38000.0,Бизнес,Вторичный рынок,2,54.0,5,5,0,0,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,47.0,1,4,1,0,1,1,1,1,1,1,0
0,43000.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,1,1,1,1,1,1,0
1,305000.0,Бизнес,Новостройки,4,186.0,8,10,1,0,1,1,1,1,1,1,0
0,54000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
2,330000.0,Бизнес,Новостройки,4,183.0,5,8,1,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
0,63000.0,Бизнес,Вторичный рынок,3,70.0,5,9,1,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
0,43000.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,0,0
2,65000.0,Бизнес,Вторичный рынок,2,56.0,4,5,1,0,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,0,0,0,0,0,0,0
1,42500.0,Бизнес,Вторичный рынок,2,65.0,2,5,0,0,0,1,0,0,0,1,0
0,44500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
0,41000.0,Частное лицо,Новостройки,2,38.8,4,5,0,0,0,1,1,0,1,1,0
0,87000.0,Бизнес,Вторичный рынок,4,96.0,3,5,0,0,0,0,0,0,0,0,0
0,43500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
0,44500.0,Бизнес,Вторичный рынок,2,56.0,3,5,1,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,2,60.0,6,9,0,0,1,1,1,1,1,1,0
2,63000.0,Бизнес,Вторичный рынок,3,75.0,4,4,0,0,0,0,0,0,0,0,0
1,35000.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,1,1,1,1,1,0,0
2,48000.0,Бизнес,Вторичный рынок,2,50.0,5,5,0,0,1,1,1,1,1,1,0
2,60000.0,Частное лицо,Новостройки,2,67.0,1,7,1,1,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Новостройки,1,42.0,1,9,1,1,0,0,0,0,0,0,0
2,49000.0,Бизнес,Вторичный рынок,1,42.0,5,9,1,0,0,0,0,0,0,0,0
0,40500.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,1,1,1,1,1,1,0
1,30000.0,Бизнес,Вторичный рынок,2,50.0,1,2,0,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,0,1,1,1,1,1,1,0
1,47500.0,Бизнес,Вторичный рынок,2,45.0,4,9,1,1,1,1,1,1,1,1,0
2,88000.0,Частное лицо,Вторичный рынок,3,62.0,3,9,1,1,1,1,1,1,1,1,0
1,44000.0,Бизнес,Вторичный рынок,2,60.0,3,5,0,0,0,0,0,0,0,0,0
0,50000.0,Бизнес,Вторичный рынок,4,95.0,9,9,0,0,1,1,1,1,1,1,0
0,44500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,1,1,1,0
0,32500.0,Бизнес,Вторичный рынок,1,42.0,1,4,1,1,1,1,1,1,1,1,0
0,62000.0,Бизнес,Вторичный рынок,4,106.0,1,2,0,0,1,1,1,1,1,1,0
1,37000.0,Бизнес,Вторичный рынок,1,37.0,3,4,0,0,1,1,1,1,1,1,0
0,39000.0,Бизнес,Вторичный рынок,2,47.0,1,4,0,0,1,1,1,1,1,1,0
0,38000.0,Частное лицо,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
0,72000.0,Бизнес,Вторичный рынок,5,120.0,1,4,0,0,1,1,1,1,1,1,0
0,75000.0,Бизнес,Вторичный рынок,3,80.0,9,10,1,0,1,1,1,1,1,1,0
1,39400.0,Бизнес,Вторичный рынок,2,55.0,3,4,0,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,47.0,1,4,0,0,1,1,1,1,1,1,0
0,20000.0,Бизнес,Вторичный рынок,1,28.0,1,4,0,0,0,0,0,0,0,0,0
2,57500.0,Бизнес,Вторичный рынок,3,70.0,3,5,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,38.0,4,5,1,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,1,35.0,3,5,1,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,1,1,1,1,1,1,0
1,61000.0,Бизнес,Вторичный рынок,3,75.0,6,9,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
1,81000.0,Бизнес,Вторичный рынок,3,75.0,2,4,1,1,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,49.0,1,4,1,0,0,0,0,0,0,0,0
0,33000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
0,32000.0,Бизнес,Вторичный рынок,1,42.0,1,4,0,0,1,1,1,1,1,1,0
2,62500.0,Бизнес,Вторичный рынок,2,60.0,1,5,1,0,1,1,1,1,1,1,0
0,60500.0,Бизнес,Вторичный рынок,2,52.0,1,5,1,1,1,1,1,1,1,1,0
1,62500.0,Бизнес,Вторичный рынок,5,100.0,4,4,0,0,1,1,1,1,1,1,0
0,27000.0,Бизнес,Вторичный рынок,1,42.0,1,2,0,0,0,0,0,0,0,0,0
2,76000.0,Бизнес,Вторичный рынок,2,55.0,2,4,1,1,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
1,63000.0,Бизнес,Вторичный рынок,2,60.0,3,9,1,0,0,0,0,0,0,0,0
0,40000.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
1,44500.0,Бизнес,Новостройки,3,84.2,1,6,0,0,0,0,0,0,0,0,0
1,70000.0,Бизнес,Новостройки,5,132.78,1,6,0,0,0,0,0,0,0,0,0
1,82000.0,Бизнес,Вторичный рынок,3,80.0,4,4,1,0,0,0,0,0,0,0,0
0,39000.0,Бизнес,Вторичный рынок,2,40.0,4,5,1,1,1,1,1,1,1,1,0
1,74000.0,Бизнес,Вторичный рынок,2,68.0,8,9,1,1,1,1,1,1,1,1,0
2,53000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
1,44500.0,Бизнес,Новостройки,3,84.0,1,6,0,0,0,0,0,0,0,0,0
0,45500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
1,69000.0,Бизнес,Вторичный рынок,2,62.0,2,9,0,0,1,1,1,1,1,1,0
1,41000.0,Бизнес,Вторичный рынок,2,40.0,5,8,0,1,1,1,1,1,1,1,0
1,89000.0,Бизнес,Новостройки,3,111.0,3,9,0,0,1,1,1,1,1,1,0
0,29500.0,Бизнес,Вторичный рынок,1,25.0,1,4,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,1,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,4,70.0,4,4,1,0,1,1,1,1,1,1,0
0,28900.0,Бизнес,Вторичный рынок,1,30.0,1,4,0,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
2,51000.0,Бизнес,Вторичный рынок,2,56.0,3,4,1,0,1,1,1,1,1,1,0
2,46500.0,Бизнес,Новостройки,1,50.0,7,10,0,0,1,1,1,1,1,1,0
1,34000.0,Бизнес,Вторичный рынок,2,46.0,3,4,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Вторичный рынок,2,54.0,3,4,1,1,1,1,1,1,1,1,0
2,33500.0,Бизнес,Вторичный рынок,1,40.0,4,5,0,0,1,1,1,1,1,1,0
0,42000.0,Бизнес,Вторичный рынок,2,62.0,4,9,1,0,1,1,1,1,1,1,0
1,61000.0,Бизнес,Вторичный рынок,2,60.0,2,4,0,0,1,1,1,1,1,1,0
1,27200.0,Частное лицо,Вторичный рынок,1,42.7,5,5,0,0,0,0,0,0,0,0,0
0,45500.0,Бизнес,Вторичный рынок,2,60.0,5,5,1,1,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
0,50500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,1,42.0,4,5,1,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
1,190000.0,Бизнес,Вторичный рынок,4,125.0,3,5,1,0,1,1,1,1,1,1,0
1,61000.0,Бизнес,Вторичный рынок,3,70.0,6,9,1,0,0,0,0,0,0,0,0
0,54500.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,1,1,1,1,1,1,0
0,38000.0,Бизнес,Вторичный рынок,2,57.0,4,5,0,0,1,1,1,1,1,1,0
1,40000.0,Бизнес,Вторичный рынок,2,53.0,4,4,1,0,0,0,0,0,0,0,0
1,49500.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,0,0,0,0,0,0,0,0
0,33000.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
1,67500.0,Частное лицо,Вторичный рынок,3,85.0,1,4,1,1,1,1,0,0,1,1,0
0,51000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,1,1,1,1,1,1,0
1,32500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
1,210000.0,Бизнес,Новостройки,4,170.0,3,10,1,1,1,1,1,1,1,1,0
0,87000.0,Бизнес,Вторичный рынок,4,96.0,3,5,0,0,0,0,0,0,0,0,0
0,37300.0,Бизнес,Вторичный рынок,2,48.0,4,4,0,0,1,1,1,1,1,1,0
2,64000.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,0,0,0,0,0,0,0
2,65000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,0,0,0,0,0,0,0
1,210000.0,Бизнес,Новостройки,4,170.0,3,10,1,1,1,1,1,1,1,1,0
2,52000.0,Бизнес,Вторичный рынок,3,72.0,9,9,0,0,0,0,0,0,0,0,0
0,71000.0,Бизнес,Вторичный рынок,3,70.0,1,5,1,1,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,0,0,0,0,0,0,0
2,78000.0,Бизнес,Новостройки,2,47.0,8,8,1,0,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,42.0,2,4,1,0,1,1,1,1,1,1,0
1,75000.0,Бизнес,Вторичный рынок,2,55.0,2,4,1,1,1,1,1,1,1,1,0
0,24000.0,Бизнес,Новостройки,2,67.0,7,7,0,0,1,1,1,1,1,1,0
0,45500.0,Бизнес,Вторичный рынок,2,60.0,4,9,1,0,1,1,1,1,1,1,0
0,36000.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,0,1,1,1,1,1,1,0
0,42500.0,Бизнес,Вторичный рынок,2,45.0,5,5,1,0,1,1,1,1,1,1,0
0,42500.0,Бизнес,Вторичный рынок,3,60.0,5,5,0,0,1,1,1,1,1,1,0
2,33000.0,Бизнес,Вторичный рынок,1,38.0,4,5,0,0,1,1,1,1,1,1,0
1,37500.0,Бизнес,Вторичный рынок,2,51.0,1,4,0,0,1,1,1,1,1,1,0
0,45000.0,Бизнес,Вторичный рынок,2,52.0,1,7,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,48.0,2,4,1,0,0,0,0,0,0,0,0
0,28000.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,1,1,1,1,1,1,0
2,71000.0,Бизнес,Вторичный рынок,3,90.0,7,9,1,0,1,1,1,1,1,1,0
0,32500.0,Бизнес,Вторичный рынок,1,42.0,3,5,0,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
2,35000.0,Бизнес,Вторичный рынок,1,40.0,4,4,0,0,1,1,1,1,1,1,0
0,50000.0,Частное лицо,Новостройки,3,60.0,1,7,0,0,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,3,70.0,6,9,0,0,1,1,1,1,1,1,0
0,54500.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,1,1,1,1,1,1,0
0,29500.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,77.0,2,4,0,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,45.0,3,5,1,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,45.0,1,4,0,0,1,1,1,1,1,1,0
0,29300.0,Бизнес,Вторичный рынок,1,24.0,1,4,0,1,1,1,1,1,1,1,0
0,45500.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,0,1,1,1,1,1,1,0
1,63000.0,Частное лицо,Новостройки,3,97.0,6,9,1,0,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
2,71000.0,Бизнес,Вторичный рынок,3,80.0,2,9,1,1,1,1,1,1,1,1,0
1,56000.0,Бизнес,Вторичный рынок,2,60.0,8,9,1,1,1,1,1,1,1,1,0
1,55500.0,Бизнес,Вторичный рынок,3,76.0,5,5,1,1,1,1,1,1,1,1,0
0,47000.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,1,1,1,1,1,1,1,0
2,42000.0,Бизнес,Вторичный рынок,2,40.0,3,5,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,40.0,1,5,0,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,4,100.0,8,9,0,0,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,47.0,1,4,1,1,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,45.0,4,4,0,0,1,1,1,1,1,1,0
0,32500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
2,87000.0,Бизнес,Вторичный рынок,3,72.0,2,9,1,1,1,1,1,1,1,1,0
2,63000.0,Бизнес,Вторичный рынок,2,60.0,8,9,0,0,1,1,1,1,1,1,0
2,93999.0,Бизнес,Новостройки,2,71.0,2,7,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Вторичный рынок,2,54.0,3,4,1,1,1,1,1,1,1,1,0
1,23000.0,Частное лицо,Новостройки,1,44.1,8,8,0,0,0,1,0,0,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,28.0,4,5,0,0,1,1,1,1,1,1,0
2,58000.0,Бизнес,Вторичный рынок,2,60.0,3,4,1,0,1,1,1,1,1,1,0
0,83000.0,Бизнес,Вторичный рынок,4,88.0,1,4,0,0,0,0,0,0,0,0,0
0,36000.0,Бизнес,Вторичный рынок,2,42.0,3,5,0,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,2,65.0,7,9,1,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Новостройки,2,46.0,2,9,1,0,1,1,1,1,1,1,0
0,66999.0,Бизнес,Вторичный рынок,3,72.0,2,4,1,0,0,0,0,0,0,0,0
2,112000.0,Бизнес,Вторичный рынок,3,97.0,5,7,0,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
0,45500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,67.0,2,4,0,0,1,1,1,1,1,1,0
1,127000.0,Бизнес,Новостройки,4,127.0,4,7,0,0,0,0,0,0,0,0,0
0,32500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
1,72000.0,Бизнес,Вторичный рынок,3,72.0,3,9,0,0,1,1,1,1,1,1,0
2,57000.0,Бизнес,Вторичный рынок,3,91.0,5,5,0,0,1,1,1,1,1,1,0
0,34500.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,0,1,1,1,1,1,1,0
0,54500.0,Бизнес,Вторичный рынок,2,52.0,1,4,1,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
2,39500.0,Бизнес,Вторичный рынок,1,42.0,4,4,1,0,0,0,0,0,0,0,0
2,330000.0,Бизнес,Новостройки,4,183.0,5,8,1,1,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,77.0,1,4,0,0,1,1,1,1,1,1,0
0,36500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
2,90000.0,Частное лицо,Вторичный рынок,3,85.0,1,9,0,0,0,1,0,1,1,1,0
0,42800.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,33.0,3,4,0,0,1,1,1,1,1,1,0
2,38500.0,Бизнес,Вторичный рынок,1,42.0,1,10,0,0,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,70.0,1,4,0,0,1,1,1,1,1,1,0
1,37500.0,Бизнес,Вторичный рынок,2,68.0,1,6,0,0,1,1,1,1,1,1,0
2,44500.0,Бизнес,Вторичный рынок,2,62.0,4,5,0,0,1,1,1,1,1,1,0
1,46000.0,Бизнес,Вторичный рынок,1,42.0,3,4,1,0,0,0,0,0,0,0,0
1,49000.0,Бизнес,Новостройки,2,55.0,6,10,0,0,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,2,57.0,4,5,0,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,0,0,0,0,0,0,0
0,55000.0,Бизнес,Вторичный рынок,2,65.0,1,7,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,62.0,2,9,0,0,1,1,1,1,1,1,0
1,36500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,0,0,0,0,0,0,0
0,31500.0,Бизнес,Вторичный рынок,1,25.0,1,4,1,1,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
0,32999.0,Бизнес,Вторичный рынок,1,33.0,3,4,1,0,0,0,0,0,0,0,0
0,70000.0,Бизнес,Вторичный рынок,3,75.0,3,9,1,1,1,1,1,1,1,1,0
0,51500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,0,0,0,0,0,0,0,0
2,66000.0,Бизнес,Вторичный рынок,3,100.0,12,12,0,0,1,1,1,1,1,1,0
2,66000.0,Бизнес,Вторичный рынок,2,60.0,2,5,1,0,1,1,1,1,1,1,0
2,17500.0,Бизнес,Вторичный рынок,1,25.0,5,5,0,0,1,1,1,1,1,1,0
0,33900.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,1,1,1,1,1,1,1,0
1,51000.0,Бизнес,Вторичный рынок,3,85.0,4,5,0,0,0,0,0,0,0,0,0
0,45000.0,Бизнес,Вторичный рынок,2,48.0,2,4,1,0,1,1,1,1,1,1,0
2,74000.0,Бизнес,Вторичный рынок,3,75.0,4,9,1,0,1,1,1,1,1,1,0
1,118000.0,Бизнес,Новостройки,3,93.0,2,4,1,1,1,1,1,1,1,1,0
2,46500.0,Бизнес,Новостройки,3,75.0,2,6,0,0,1,1,1,1,1,1,0
0,39000.0,Бизнес,Вторичный рынок,2,48.0,4,4,0,0,1,1,1,1,1,1,0
2,88999.0,Бизнес,Вторичный рынок,5,110.0,8,9,1,1,1,1,1,1,1,1,0
0,34500.0,Бизнес,Вторичный рынок,1,38.0,2,4,0,1,1,1,1,1,1,1,0
0,58000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,1,1,1,1,1,1,0
2,99999.0,Бизнес,Вторичный рынок,3,80.0,2,4,1,1,1,1,1,1,1,1,0
0,56500.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,1,1,1,1,1,1,1,0
2,95000.0,Бизнес,Вторичный рынок,3,80.0,1,4,0,0,1,1,1,1,1,1,0
0,42499.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,0,0,0,0,0,0,0
0,27500.0,Бизнес,Вторичный рынок,1,33.0,5,10,0,0,1,1,1,1,1,1,0
0,33000.0,Бизнес,Вторичный рынок,1,33.0,3,4,0,0,1,1,1,1,1,1,0
0,27500.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,1,1,1,1,1,1,0
2,67000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,0,0,0,0,0,0,0
1,90000.0,Частное лицо,Вторичный рынок,4,110.0,6,9,1,0,0,0,0,0,0,0,0
0,43000.0,Бизнес,Вторичный рынок,2,57.0,4,5,0,0,1,1,1,1,1,1,0
2,103000.0,Бизнес,Вторичный рынок,3,80.0,1,4,0,0,1,1,1,1,1,1,0
1,28000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,67.0,3,5,1,0,1,1,1,1,1,1,0
0,40999.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,0,0,0,0,0,0,0
1,36000.0,Частное лицо,Вторичный рынок,2,47.0,2,4,0,0,1,1,0,0,0,1,0
0,41500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
0,36000.0,Бизнес,Вторичный рынок,1,33.0,2,4,1,1,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,0,0,0,0,0,0,0
0,48500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
2,40000.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
2,69000.0,Бизнес,Вторичный рынок,3,80.0,4,5,0,0,0,0,0,0,0,0,0
0,37500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
2,70000.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,0,0,0,0,0,0,0,0
0,45000.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
0,47000.0,Бизнес,Вторичный рынок,2,47.0,1,4,0,0,0,0,0,0,0,0,0
0,59000.0,Бизнес,Вторичный рынок,4,117.0,2,5,0,0,1,0,1,1,1,1,0
2,47000.0,Бизнес,Вторичный рынок,2,60.0,8,9,1,0,1,1,1,1,1,1,0
0,30000.0,Частное лицо,Вторичный рынок,6,42.0,6,9,0,0,0,0,0,0,0,0,0
2,65000.0,Бизнес,Вторичный рынок,1,55.0,7,9,1,1,0,0,0,0,0,0,0
0,60000.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,0,1,1,1,1,1,0
0,40800.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
2,142000.0,Бизнес,Вторичный рынок,3,91.0,4,8,1,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
2,51000.0,Бизнес,Вторичный рынок,1,31.0,2,4,0,0,0,0,0,0,0,0,0
